City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
228,Dingle,PH,2022-02-21 16:10:16,10.9995,122.6711,74.41,90,99,6.82,light rain
229,Abha,SA,2022-02-21 16:11:17,18.2164,42.5053,64.65,18,0,8.05,clear sky
230,Pisco,PE,2022-02-21 16:11:17,-13.7,-76.2167,71.65,83,75,10.36,mist
231,Roma,US,2022-02-21 16:11:18,43.2128,-75.4557,46.87,36,40,3.44,scattered clouds
232,Mareeba,AU,2022-02-21 16:09:17,-17.0,145.4333,75.92,95,32,2.3,scattered clouds
233,Aksu,CN,2022-02-21 16:11:18,41.1231,80.2644,31.89,40,0,4.9,clear sky
234,Marsa Matruh,EG,2022-02-21 16:11:19,31.3525,27.2453,64.87,55,73,4.68,broken clouds
235,Hegra,NO,2022-02-21 16:11:19,63.4644,11.114,29.41,86,75,3.44,light snow
236,Caravelas,BR,2022-02-21 16:11:19,-17.7125,-39.2481,86.02,57,35,10.04,scattered clouds
237,Chokurdakh,RU,2022-02-21 16:11:20,70.6333,147.9167,-44.46,100,55,3.91,broken clouds
238,Sitka,US,2022-02-21 16:11:20,57.0531,-135.33,28.29,50,0,0.0,clear sky
239,Lowestoft,GB,2022-02-21 16:11:21,52.4752,1.7516,52.05,70,8,21.3,clear sky
240,Jiayuguan,CN,2022-02-21 16:11:21,39.8167,98.3,21.58,57,1,4.45,clear sky
241,Salalah,OM,2022-02-21 16:11:21,17.0151,54.0924,77.09,69,0,4.61,clear sky
242,Tuktoyaktuk,CA,2022-02-21 16:11:22,69.4541,-133.0374,-20.02,93,8,10.13,clear sky
243,Aguimes,ES,2022-02-21 16:11:22,27.9054,-15.4461,63.66,59,40,8.05,scattered clouds
244,Tres Arroyos,AR,2022-02-21 16:11:22,-38.3739,-60.2798,75.29,43,20,14.67,few clouds
245,Hirado,JP,2022-02-21 16:11:23,33.3597,129.5531,43.39,51,100,20.11,overcast clouds
246,Datong,CN,2022-02-21 16:11:23,40.0936,113.2914,5.45,83,3,3.96,clear sky
247,Usinsk,RU,2022-02-21 16:11:23,65.9939,57.5281,24.08,97,100,7.92,overcast clouds
248,Kloulklubed,PW,2022-02-21 16:11:24,7.0419,134.2556,81.1,80,99,24.87,overcast clouds
249,Ulladulla,AU,2022-02-21 16:11:24,-35.35,150.4667,65.77,90,100,5.75,overcast clouds
250,Agutaya,PH,2022-02-21 16:11:24,11.148,120.9417,80.55,81,97,23.58,overcast clouds
251,Mandalgovi,MN,2022-02-21 16:11:25,45.7625,106.2708,5.77,67,0,8.05,clear sky
252,Hasaki,JP,2022-02-21 16:11:25,35.7333,140.8333,36.0,41,6,23.13,clear sky
253,Nautanwa,IN,2022-02-21 16:11:26,27.4333,83.4167,58.59,47,0,3.47,clear sky
254,Bud,US,2022-02-21 16:11:26,39.447,-86.1758,55.69,56,63,11.25,broken clouds
255,Kurayoshi,JP,2022-02-21 16:11:26,35.4333,133.8167,28.99,74,69,9.95,broken clouds
256,Clyde River,CA,2022-02-21 16:10:53,70.4692,-68.5914,-21.39,91,99,3.62,overcast clouds
257,Quchan,IR,2022-02-21 16:11:27,37.106,58.5095,36.36,96,100,9.48,overcast clouds
258,Sao Joao Da Barra,BR,2022-02-21 16:11:27,-21.6403,-41.0511,89.69,80,53,5.86,broken clouds
259,Kiama,AU,2022-02-21 16:11:27,-34.6833,150.8667,72.0,92,100,3.0,overcast clouds
260,Tuatapere,NZ,2022-02-21 16:11:28,-46.1333,167.6833,57.36,77,100,10.87,overcast clouds
261,Ponta Do Sol,PT,2022-02-21 16:11:28,32.6667,-17.1,68.13,52,57,11.54,broken clouds
262,Almaty,KZ,2022-02-21 16:10:31,43.25,76.95,28.31,80,5,4.47,mist
263,Cam Ranh,VN,2022-02-21 16:11:28,11.9214,109.1591,71.56,73,40,28.77,scattered clouds
264,Sinnamary,GF,2022-02-21 16:11:29,5.3833,-52.95,79.54,87,58,9.93,heavy intensity rain
265,Luorong,CN,2022-02-21 16:11:29,24.4058,109.6086,40.12,82,100,10.16,overcast clouds
266,Nesna,NO,2022-02-21 16:11:29,66.1967,13.0213,24.91,65,33,6.62,scattered clouds
267,Dera Bugti,PK,2022-02-21 16:11:30,29.0307,69.151,75.51,17,0,9.53,clear sky
268,Iqaluit,CA,2022-02-21 16:11:30,63.7506,-68.5145,-15.92,92,99,9.28,overcast clouds
269,Lukovetskiy,RU,2022-02-21 16:11:30,64.2956,41.9211,21.18,97,99,3.78,light snow
270,Ganzhou,CN,2022-02-21 16:11:31,28.8184,115.4327,40.24,78,97,0.47,overcast clouds
271,Kulob,TJ,2022-02-21 16:11:31,37.9145,69.783,56.16,28,91,13.42,overcast clouds
272,Ust-Kuyga,RU,2022-02-21 16:11:31,70.0167,135.6,-19.26,88,100,6.73,overcast clouds
273,Ternate,ID,2022-02-21 16:12:32,0.8,127.4,77.04,90,100,23.67,heavy intensity rain
274,Isla Vista,US,2022-02-21 16:12:32,34.4133,-119.861,55.67,67,0,7.0,clear sky
275,Bontang,ID,2022-02-21 16:12:32,0.1333,117.5,77.02,82,100,2.51,overcast clouds
276,Bandarbeyla,SO,2022-02-21 16:12:33,9.4942,50.8122,78.13,75,1,15.57,clear sky
277,Mao,ES,2022-02-21 16:12:33,39.8885,4.2658,59.56,67,0,14.97,clear sky
278,Ribeira Grande,PT,2022-02-21 16:12:33,38.5167,-28.7,61.2,59,75,6.91,broken clouds
279,Khandbari,NP,2022-02-21 16:12:33,27.3747,87.2039,49.86,69,60,4.27,broken clouds
280,Port Said,EG,2022-02-21 16:12:34,31.2565,32.2841,61.11,70,49,9.19,scattered clouds
281,Olafsvik,IS,2022-02-21 16:12:34,64.8945,-23.7142,35.78,98,100,27.04,moderate rain
282,Great Falls,US,2022-02-21 16:10:28,47.5002,-111.3008,0.55,73,100,9.22,overcast clouds
283,Locri,IT,2022-02-21 16:12:34,38.2414,16.2623,60.39,76,7,14.74,clear sky
284,El Tigre,VE,2022-02-21 16:12:35,8.8875,-64.2454,89.13,35,6,11.39,clear sky
285,Vardo,NO,2022-02-21 16:12:35,70.3705,31.1107,23.2,59,100,14.32,overcast clouds
286,Keti Bandar,PK,2022-02-21 16:12:35,24.1447,67.4497,73.74,74,0,19.01,clear sky
287,Waltershausen,DE,2022-02-21 16:12:36,50.9,10.5667,40.23,91,97,24.54,overcast clouds
288,Matara,LK,2022-02-21 16:12:36,5.9485,80.5353,79.56,79,54,1.5,broken clouds
289,Saint-Francois,FR,2022-02-21 16:12:36,46.4154,3.9054,46.67,73,75,19.57,broken clouds
290,Nyagan,RU,2022-02-21 16:12:37,62.1406,65.3936,28.24,95,100,6.87,overcast clouds
291,Sterling,US,2022-02-21 16:12:37,39.0062,-77.4286,58.33,31,20,6.91,few clouds
292,Touros,BR,2022-02-21 16:12:37,-5.1989,-35.4608,88.7,59,86,15.05,overcast clouds
293,Fortuna,US,2022-02-21 16:12:38,40.5982,-124.1573,40.32,93,75,0.0,broken clouds
294,Chicama,PE,2022-02-21 16:12:38,-7.8447,-79.1469,68.54,62,67,8.01,broken clouds
295,Nemuro,JP,2022-02-21 16:12:38,43.3236,145.575,22.66,79,99,35.77,overcast clouds
296,Grand Gaube,MU,2022-02-21 16:12:38,-20.0064,57.6608,81.37,85,69,8.99,broken clouds
297,Yerbogachen,RU,2022-02-21 16:12:39,61.2767,108.0108,12.74,94,86,7.94,overcast clouds
298,Dera Ghazi Khan,PK,2022-02-21 16:12:39,30.0561,70.6348,69.62,19,2,6.15,clear sky
299,Cherskiy,RU,2022-02-21 16:12:39,68.75,161.3,-50.35,100,98,4.74,overcast clouds
300,Nikolayevka,RU,2022-02-21 16:12:40,53.1257,47.2041,31.66,92,100,8.79,overcast clouds
301,Sindor,RU,2022-02-21 16:12:40,62.8629,51.8905,20.25,92,100,10.69,overcast clouds
302,Zyryanka,RU,2022-02-21 16:12:40,65.75,150.85,-45.62,100,58,3.91,broken clouds
303,Warmbad,NA,2022-02-21 16:12:40,-28.45,18.7333,88.84,11,0,8.68,clear sky
304,Charcas,MX,2022-02-21 16:12:41,23.1333,-101.1167,63.77,45,4,4.88,clear sky
305,Pudozh,RU,2022-02-21 16:12:41,61.8099,36.5345,21.54,94,98,2.42,overcast clouds
306,Katherine,AU,2022-02-21 16:12:41,-14.4667,132.2667,80.92,69,60,6.91,broken clouds
307,Batabano,CU,2022-02-21 16:12:42,22.7164,-82.2881,83.01,57,5,12.57,clear sky
308,Baglan,AF,2022-02-21 16:12:42,36.1307,68.7083,55.78,35,85,0.74,overcast clouds
309,Phan Thiet,VN,2022-02-21 16:12:42,10.9333,108.1,75.22,86,85,5.91,overcast clouds
310,Alofi,NU,2022-02-21 16:12:43,-19.0595,-169.9187,75.09,94,75,6.91,broken clouds
311,Valley City,US,2022-02-21 16:09:33,46.9233,-98.0032,-6.61,77,100,19.57,haze
312,Milkovo,RU,2022-02-21 16:12:43,54.7167,158.6167,-1.19,98,100,4.68,overcast clouds
313,Rio De Janeiro,BR,2022-02-21 16:12:43,-22.9028,-43.2075,91.9,67,20,8.05,few clouds
314,Labrea,BR,2022-02-21 16:12:44,-7.2586,-64.7981,75.63,95,100,3.02,overcast clouds
315,Vestmannaeyjar,IS,2022-02-21 16:12:44,63.4427,-20.2734,40.19,87,100,50.64,heavy intensity rain
316,Khatanga,RU,2022-02-21 16:12:44,71.9667,102.5,11.5,91,100,7.18,overcast clouds
317,Narsaq,GL,2022-02-21 16:12:45,60.9167,-46.05,3.42,67,0,3.36,clear sky
318,Minbu,MM,2022-02-21 16:13:45,20.1833,94.8833,70.57,63,11,5.26,few clouds
319,Kedrovyy,RU,2022-02-21 16:13:45,56.1667,91.8167,5.41,96,18,4.34,few clouds
320,Kishi,NG,2022-02-21 16:13:46,9.0833,3.85,96.49,12,94,4.61,overcast clouds
321,Isangel,VU,2022-02-21 16:13:46,-19.55,169.2667,79.23,84,100,6.44,overcast clouds
322,Port Hardy,CA,2022-02-21 16:13:46,50.6996,-127.4199,37.76,79,14,2.71,few clouds
323,Ligayan,PH,2022-02-21 16:10:10,4.6533,119.4706,77.05,82,100,5.23,moderate rain
324,Bressanone,IT,2022-02-21 16:13:46,46.715,11.656,44.73,72,95,5.12,overcast clouds
325,Cockburn Town,TC,2022-02-21 16:13:47,21.4612,-71.1419,77.07,73,4,15.79,clear sky
326,Dulce Nombre De Culmi,HN,2022-02-21 16:13:47,15.1,-85.5333,84.43,56,29,4.99,scattered clouds
327,Madera,US,2022-02-21 16:11:01,37.1666,-119.8343,50.07,91,12,3.42,few clouds
328,Beringovskiy,RU,2022-02-21 16:12:17,63.05,179.3167,-3.64,98,100,14.79,light snow
329,Longyearbyen,SJ,2022-02-21 16:13:47,78.2186,15.6401,-4.16,77,20,4.61,few clouds
330,Halifax,CA,2022-02-21 16:10:44,44.6453,-63.5724,47.41,70,78,15.01,broken clouds
331,Hamilton,US,2022-02-21 16:13:48,39.1834,-84.5333,58.05,40,0,10.36,clear sky
332,Nizwa,OM,2022-02-21 16:13:48,22.9333,57.5333,73.87,31,0,4.81,clear sky
333,Glazov,RU,2022-02-21 16:13:48,58.1394,52.6584,25.34,94,100,7.96,overcast clouds
334,Paracuru,BR,2022-02-21 16:13:49,-3.41,-39.0306,87.82,56,65,14.92,broken clouds
335,Taoudenni,ML,2022-02-21 16:13:49,22.6783,-3.9836,94.21,7,100,3.6,overcast clouds
336,Logan Lake,CA,2022-02-21 16:13:49,50.4998,-120.8025,4.23,99,100,7.27,overcast clouds
337,Srednekolymsk,RU,2022-02-21 16:13:49,67.45,153.6833,-46.55,100,61,3.8,broken clouds
338,Imbituba,BR,2022-02-21 16:13:50,-28.24,-48.6703,87.69,75,75,4.32,broken clouds
339,Aswan,EG,2022-02-21 16:13:50,24.0934,32.907,72.73,21,21,11.3,few clouds
340,Coquimbo,CL,2022-02-21 16:13:50,-29.9533,-71.3436,67.73,68,20,14.97,few clouds
341,Grootfontein,NA,2022-02-21 16:13:51,-19.5667,18.1167,76.78,55,53,12.33,light rain
342,Moses Lake,US,2022-02-21 16:13:51,47.1301,-119.2781,32.68,86,75,5.75,broken clouds
343,Coihaique,CL,2022-02-21 16:11:02,-45.5752,-72.0662,60.91,47,75,9.22,broken clouds
344,Huesca,ES,2022-02-21 16:13:51,42.1362,-0.4087,59.95,41,0,28.77,clear sky
345,Yarkovo,RU,2022-02-21 16:13:52,57.4028,67.0786,30.52,90,100,10.16,overcast clouds
346,Tyup,KG,2022-02-21 16:13:52,42.7276,78.3648,16.81,57,1,5.48,clear sky
347,Ostrovnoy,RU,2022-02-21 16:13:52,68.0531,39.5131,24.4,91,100,13.31,light snow
348,Wanaka,NZ,2022-02-21 16:13:52,-44.7,169.15,50.45,88,57,6.33,broken clouds
349,Praxedis Guerrero,MX,2022-02-21 16:13:53,31.3667,-106.0167,55.74,24,100,4.56,overcast clouds
350,Bonthe,SL,2022-02-21 16:13:53,7.5264,-12.505,86.25,62,49,14.27,scattered clouds
351,Ancud,CL,2022-02-21 16:13:53,-41.8697,-73.8203,67.53,47,2,11.16,clear sky
352,Seoul,KR,2022-02-21 16:10:58,37.5683,126.9778,26.04,33,31,10.92,scattered clouds
353,Bima,ID,2022-02-21 16:13:54,-8.4667,118.7167,73.94,95,100,1.25,light rain
354,Cairns,AU,2022-02-21 16:13:54,-16.9167,145.7667,80.55,91,75,5.75,broken clouds
355,Zhuzhou,CN,2022-02-21 16:13:54,27.8333,113.15,37.9,92,100,1.88,overcast clouds
356,Port Lincoln,AU,2022-02-21 16:13:55,-34.7333,135.8667,60.85,66,91,13.76,overcast clouds
357,Mogadishu,SO,2022-02-21 16:13:55,2.0371,45.3438,79.63,72,65,18.52,broken clouds
358,Nome,US,2022-02-21 16:13:55,64.5011,-165.4064,33.87,87,100,26.46,snow
359,Houma,US,2022-02-21 16:13:32,29.5958,-90.7195,75.0,85,40,14.97,scattered clouds
360,Gat,IL,2022-02-21 16:13:56,31.61,34.7642,61.39,100,27,3.96,scattered clouds
361,Linxia,CN,2022-02-21 16:13:56,35.6003,103.2064,17.13,78,100,3.91,overcast clouds
362,Hercules,US,2022-02-21 16:13:56,38.0171,-122.2886,49.35,70,4,7.0,clear sky
363,Lamar,US,2022-02-21 16:13:56,33.6668,-95.5836,63.52,94,100,5.75,mist
364,Broome,US,2022-02-21 16:13:57,42.2506,-75.833,48.79,44,0,7.0,clear sky
365,Huatulco,MX,2022-02-21 16:14:57,15.8436,-96.3267,86.86,44,0,8.05,clear sky
366,Biak,ID,2022-02-21 16:14:58,-0.9131,122.8766,74.16,81,100,4.5,overcast clouds
367,Mayumba,GA,2022-02-21 16:14:58,-3.432,10.6554,81.93,74,100,7.9,light rain
368,Lavrentiya,RU,2022-02-21 16:14:58,65.5833,-171.0,18.18,96,100,9.8,snow
369,Krasnoselkup,RU,2022-02-21 16:14:59,65.7,82.4667,13.1,91,100,15.57,overcast clouds
370,Tadine,NC,2022-02-21 16:14:59,-21.55,167.8833,78.24,86,99,8.03,overcast clouds
371,San Quintin,MX,2022-02-21 16:14:59,30.4833,-115.95,56.93,62,99,10.49,overcast clouds
372,Sao Felix Do Xingu,BR,2022-02-21 16:13:27,-6.6447,-51.995,85.95,66,49,3.71,scattered clouds
373,Katsuura,JP,2022-02-21 16:14:59,35.1333,140.3,37.51,45,22,9.64,few clouds
374,Berbera,SO,2022-02-21 16:15:00,10.4396,45.0143,76.69,71,93,3.78,overcast clouds
375,Gualdo Tadino,IT,2022-02-21 16:15:00,43.2317,12.781,53.51,86,100,4.0,light rain
376,Uspenka,UA,2022-02-21 16:15:00,48.3903,39.1619,41.22,65,41,7.0,scattered clouds
377,Pagudpud,PH,2022-02-21 16:15:01,18.5616,120.7868,74.34,91,99,18.63,overcast clouds
378,Oktyabrskiy,RU,2022-02-21 16:15:01,54.4815,53.471,24.94,97,100,4.92,overcast clouds
379,Nabire,ID,2022-02-21 16:15:01,-3.3667,135.4833,76.15,85,100,2.93,light rain
380,Quatre Cocos,MU,2022-02-21 16:15:02,-20.2078,57.7625,81.09,88,63,20.71,light rain
381,Simav,TR,2022-02-21 16:15:02,39.0882,28.9777,48.61,69,21,4.45,few clouds
382,Catuday,PH,2022-02-21 16:15:02,16.2923,119.8062,78.46,76,93,5.08,overcast clouds
383,Ekpoma,NG,2022-02-21 16:15:03,6.7421,6.139,98.6,15,19,5.37,few clouds
384,Diego De Almagro,CL,2022-02-21 16:15:03,-26.3667,-70.05,80.08,24,0,9.28,clear sky
385,Tiverton,GB,2022-02-21 16:15:03,50.9,-3.4833,51.55,69,40,21.85,scattered clouds
386,Hailey,US,2022-02-21 16:15:04,43.5196,-114.3153,19.26,60,0,9.22,clear sky
387,Manaure,CO,2022-02-21 16:15:04,11.7751,-72.4445,87.91,49,8,18.34,clear sky
388,Xining,CN,2022-02-21 16:15:04,36.6167,101.7667,19.67,48,99,4.03,overcast clouds
389,San Carlos Del Zulia,VE,2022-02-21 16:15:05,9.0,-71.9135,86.52,49,27,5.66,scattered clouds
390,Kodinsk,RU,2022-02-21 16:15:05,58.6881,99.1844,6.31,100,96,3.98,overcast clouds
391,Bolu,TR,2022-02-21 16:15:05,40.6667,31.5833,41.23,85,9,3.71,clear sky
392,Dzaoudzi,YT,2022-02-21 16:15:06,-12.7887,45.2699,84.09,84,75,12.66,broken clouds
393,Gizo,SB,2022-02-21 16:15:06,-8.103,156.8419,82.67,75,100,3.4,light rain
394,Turukhansk,RU,2022-02-21 16:15:06,65.8167,87.9833,14.88,86,100,16.96,overcast clouds
395,Okakarara,NA,2022-02-21 16:15:06,-20.5833,17.4333,76.48,56,78,13.13,broken clouds
396,Marzuq,YE,2022-02-21 16:15:07,14.4,46.4667,72.07,22,78,9.98,broken clouds
397,Dawlatabad,AF,2022-02-21 16:15:07,36.4141,64.9053,53.28,56,100,4.74,overcast clouds
398,Atasu,KZ,2022-02-21 16:15:07,48.6814,71.6433,10.51,94,62,3.53,broken clouds
399,Erenhot,CN,2022-02-21 16:15:08,43.6475,111.9767,0.12,81,2,7.27,clear sky
400,Marienburg,PL,2022-02-21 16:15:08,54.0359,19.0266,41.11,75,46,23.67,scattered clouds
401,Havre-Saint-Pierre,CA,2022-02-21 16:15:08,50.2334,-63.5986,21.79,79,0,31.07,clear sky
402,Warangal,IN,2022-02-21 16:15:09,18.0,79.5833,76.55,23,7,5.12,clear sky
403,Greeley,US,2022-02-21 16:15:09,40.4233,-104.7091,54.95,54,0,11.5,clear sky
404,Hibbing,US,2022-02-21 16:15:09,47.4272,-92.9377,1.0,46,100,11.5,overcast clouds
405,Mandapeta,IN,2022-02-21 16:15:10,16.8667,81.9333,77.34,83,82,1.88,broken clouds
406,Gualeguaychu,AR,2022-02-21 16:15:10,-33.0094,-58.5172,82.04,32,0,15.05,clear sky
407,Stromness,GB,2022-02-21 16:15:10,58.965,-3.296,43.05,55,25,21.99,scattered clouds
408,Hailar,CN,2022-02-21 16:15:11,49.2,119.7,-20.36,100,86,2.64,overcast clouds
409,Beloha,MG,2022-02-21 16:16:13,-25.1667,45.05,77.59,80,0,16.96,clear sky
410,Sokoto,NG,2022-02-21 16:16:14,13.0609,5.239,91.45,7,94,13.89,overcast clouds
411,Blythe,US,2022-02-21 16:16:15,33.6103,-114.5964,60.03,50,95,16.46,overcast clouds
412,Sembe,CG,2022-02-21 16:16:15,1.6481,14.5806,85.75,41,98,2.21,overcast clouds
413,Kijang,KR,2022-02-21 16:16:15,35.2442,129.2139,37.13,59,75,14.79,broken clouds
414,Campbell River,CA,2022-02-21 16:16:13,50.0163,-125.2446,37.26,80,20,6.91,few clouds
415,Andenes,NO,2022-02-21 16:16:16,69.3143,16.1194,21.38,73,0,8.05,clear sky
416,Baykit,RU,2022-02-21 16:16:16,61.67,96.37,3.97,100,100,2.19,overcast clouds
417,Awbari,LY,2022-02-21 16:16:16,26.5921,12.7805,80.49,7,26,5.1,scattered clouds
418,Aberdeen,GB,2022-02-21 16:16:16,57.1437,-2.0981,43.29,75,10,17.27,clear sky
419,Chara,RU,2022-02-21 16:16:17,56.9064,118.2631,-4.25,83,99,1.92,overcast clouds
420,Cabudare,VE,2022-02-21 16:16:17,10.0289,-69.0894,87.82,39,15,5.93,few clouds
421,Kencong,ID,2022-02-21 16:16:17,-8.2833,113.3667,75.06,92,100,2.66,overcast clouds
422,Lagoa,PT,2022-02-21 16:16:18,39.05,-27.9833,55.76,57,100,4.97,overcast clouds
423,Taltal,CL,2022-02-21 16:16:18,-25.4,-70.4833,71.85,69,1,6.73,clear sky
424,Nouakchott,MR,2022-02-21 16:14:57,18.0858,-15.9785,89.53,41,97,11.95,overcast clouds
425,Marawi,PH,2022-02-21 16:16:18,7.9986,124.2928,67.64,88,100,2.51,overcast clouds
426,Umm Kaddadah,SD,2022-02-21 16:16:19,13.6017,26.6876,75.61,11,26,11.92,scattered clouds
427,Pishin,PK,2022-02-21 16:16:19,30.5803,66.9961,58.59,40,28,4.5,scattered clouds
428,Obidos,BR,2022-02-21 16:16:19,-1.9175,-55.5181,88.77,56,25,5.64,scattered clouds
429,La Sarre,CA,2022-02-21 16:16:14,48.8002,-79.1996,-13.83,77,58,5.03,broken clouds
430,Sergeyevka,KZ,2022-02-21 16:16:20,53.88,67.4158,30.52,86,97,12.68,overcast clouds
431,Lyubech,UA,2022-02-21 16:16:20,51.7026,30.6569,41.05,91,100,17.9,overcast clouds
432,Amuntai,ID,2022-02-21 16:16:21,-2.4177,115.2494,72.88,94,94,1.79,overcast clouds
433,Hobyo,SO,2022-02-21 16:16:21,5.3505,48.5268,78.53,78,19,16.42,few clouds
434,Tazmalt,DZ,2022-02-21 16:16:22,36.3868,4.3989,63.0,42,36,6.73,scattered clouds
435,Qinggang,CN,2022-02-21 16:16:22,46.6833,126.0833,-13.41,99,17,6.53,few clouds
436,Singkang,MY,2022-02-21 16:16:22,2.1006,102.7994,76.89,92,88,3.69,overcast clouds
437,Quesnel,CA,2022-02-21 16:15:54,52.9999,-122.5029,0.1,55,0,16.11,clear sky
438,Fatehpur,IN,2022-02-21 16:16:23,25.9333,80.8,61.38,33,0,4.74,clear sky
439,Bourail,NC,2022-02-21 16:16:23,-21.5667,165.4833,77.68,88,97,5.03,overcast clouds
440,Chikola,RU,2022-02-21 16:16:23,43.1906,43.9209,41.85,95,99,3.8,overcast clouds
441,Chiltepec,MX,2022-02-21 16:16:24,18.4847,-96.9019,77.14,49,1,3.78,clear sky
442,Hambantota,LK,2022-02-21 16:16:24,6.1241,81.1185,79.56,78,21,3.18,few clouds
443,Mujiayingzi,CN,2022-02-21 16:16:25,42.1167,118.7833,1.92,73,2,8.99,clear sky
444,Guamuchil,MX,2022-02-21 16:16:25,25.4667,-108.1,73.17,39,5,1.9,clear sky
445,Puerto Escondido,MX,2022-02-21 16:16:25,15.85,-97.0667,86.83,74,0,6.91,clear sky
446,Luderitz,NA,2022-02-21 16:16:26,-26.6481,15.1594,78.17,49,3,25.19,clear sky
447,Berlevag,NO,2022-02-21 16:16:26,70.8578,29.0864,17.55,86,40,9.22,scattered clouds
448,Rio Gallegos,AR,2022-02-21 16:12:38,-51.6226,-69.2181,66.25,34,0,13.8,clear sky
449,Dauriya,RU,2022-02-21 16:16:27,49.9333,116.8667,-19.55,100,29,2.04,scattered clouds
450,Skibbereen,IE,2022-02-21 16:16:27,51.55,-9.2667,51.6,81,75,13.33,broken clouds
451,Altay,CN,2022-02-21 16:16:27,47.8667,88.1167,15.44,57,0,8.41,clear sky
452,Goroka,PG,2022-02-21 16:16:28,-6.0834,145.3873,60.76,97,90,1.43,overcast clouds
453,Sinazongwe,ZM,2022-02-21 16:16:28,-17.2614,27.4618,83.89,65,22,7.99,few clouds
454,Matagami,CA,2022-02-21 16:16:28,49.7502,-77.6328,-16.49,63,0,3.44,clear sky
455,Atagay,RU,2022-02-21 16:12:10,55.1033,99.3875,9.14,98,64,4.68,broken clouds
456,Monte Azul,BR,2022-02-21 16:17:29,-15.155,-42.8747,84.9,53,100,3.49,overcast clouds
